Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a),,
Serra,27,2,33,,20,4,31,Douglas,TRUE,0.03,0.49,34,200,6.80,0.03,,
Serra,27,2,34,,52,10,31,Abete,TRUE,0.21,3.29,33,200,2.54,0.08,,
Serra,27,2,35,,64,13,31,Abete,TRUE,0.32,4.98,33,200,2.06,0.10,,
Serra,27,2,36,,31,6,31,Abete,TRUE,0.08,1.17,33,200,4.26,0.05,,
Serra,27,2,37,,57,11,31,Abete,TRUE,0.26,3.95,33,200,2.32,0.09,,
Serra,27,2,38,,61,12,31,Abete,TRUE,0.29,4.53,33,200,2.16,0.10,,
Serra,27,2,39,,66,13,31,Abete,TRUE,0.34,5.30,33,200,2.00,0.11,,
Serra,27,2,40,,30,6,31,Abete,TRUE,0.07,1.10,33,200,4.40,0.05,,
Serra,27,2,41,,56,11,31,Abete,TRUE,0.25,3.82,33,200,2.36,0.09,,
Serra,27,2,42,,37,7,31,Abete,TRUE,0.11,1.67,33,200,3.57,0.06,,
Serra,27,2,43,,48,9,31,Abete,TRUE,0.18,2.80,33,200,2.75,0.08,,
Serra,27,2,44,,25,5,31,Douglas,TRUE,0.05,0.76,34,200,5.44,0.04,,
Serra,27,2,45,,30,6,31,Abete,TRUE,0.07,1.10,33,200,4.40,0.05,,
Serra,27,2,46,,32,6,31,Abete,TRUE,0.08,1.25,33,200,4.13,0.05,,
Serra,27,2,47,,58,11,31,Abete,TRUE,0.26,4.09,33,200,2.28,0.09,,
Serra,27,2,48,,46,9,31,Abete,TRUE,0.17,2.57,33,200,2.87,0.07,,
Serra,27,2,49,,60,12,31,Abete,TRUE,0.28,4.38,33,200,2.20,0.10,,
Serra,27,2,50,,38,7,31,Abete,TRUE,0.11,1.76,33,200,3.47,0.06,,
Serra,27,2,51,,34,7,31,Abete,TRUE,0.09,1.41,33,200,3.88,0.05,,
Serra,27,2,52,,61,12,31,Abete,TRUE,0.29,4.53,33,200,2.16,0.10,,
Serra,28,1,1,,43,8,28,Abete,TRUE,0.15,2.03,33,200,3.07,0.06,,
Serra,28,1,2,,56,11,29,Abete,TRUE,0.25,3.57,33,200,2.36,0.08,,
Serra,28,1,3,,29,6,31,Abete,TRUE,0.07,1.02,33,200,4.55,0.05,,
Serra,28,1,4,,37,7,28,Abete,TRUE,0.11,1.50,33,200,3.57,0.05,,
Serra,28,1,5,,54,11,28,Abete,TRUE,0.23,3.20,33,200,2.44,0.08,,
Serra,28,1,6,,25,5,30,Castagno,TRUE,0.05,0.74,35,200,5.60,0.04,,
Serra,28,1,7,,49,10,29,Abete,TRUE,0.19,2.73,33,200,2.69,0.07,,
Serra,28,1,8,,41,8,31,Abete,TRUE,0.13,2.05,33,200,3.22,0.07,,
Serra,28,1,9,,4,1,31,Abete,TRUE,0.00,0.02,33,200,33.00,0.01,,
Serra,28,1,10,,53,10,28,Abete,TRUE,0.22,3.09,33,200,2.49,0.08,,
Serra,28,1,11,,55,11,29,Abete,TRUE,0.24,3.44,33,200,2.40,0.08,,
Serra,28,1,12,,45,9,31,Abete,TRUE,0.16,2.46,33,200,2.93,0.07,,
Serra,28,1,13,,70,14,28,Abete,TRUE,0.38,5.39,33,200,1.89,0.10,,
Serra,28,1,14,,62,12,29,Pino Nero,TRUE,0.30,4.38,33,200,2.13,0.09,,
Serra,28,1,15,,40,8,30,Pino Nero,TRUE,0.13,1.88,33,200,3.30,0.06,,
Serra,28,1,16,,44,9,28,Abete,TRUE,0.15,2.13,33,200,3.00,0.06,,
Serra,28,1,17,,31,6,29,Abete,TRUE,0.08,1.09,33,200,4.26,0.05,,
Serra,28,1,18,,32,6,31,Abete,TRUE,0.08,1.25,33,200,4.13,0.05,,
Serra,28,1,19,,27,5,30,Abete,TRUE,0.06,0.86,33,200,4.89,0.04,,
Serra,28,1,20,,30,6,28,Abete,TRUE,0.07,0.99,33,200,4.40,0.04,,
Serra,28,1,21,,55,11,29,Abete,TRUE,0.24,3.44,33,200,2.40,0.08,,
Serra,28,1,22,,53,10,29,Abete,TRUE,0.22,3.20,33,200,2.49,0.08,,
Serra,28,1,23,,52,10,31,Abete,TRUE,0.21,3.29,33,200,2.54,0.08,,
Serra,28,1,24,,30,6,30,Abete,TRUE,0.07,1.06,33,200,4.40,0.05,,
Serra,28,1,25,,59,12,30,Abete,TRUE,0.27,4.10,33,200,2.24,0.09,,
Serra,28,1,26,,50,10,28,Abete,TRUE,0.20,2.75,33,200,2.64,0.07,,
Serra,28,1,27,,43,8,31,Abete,TRUE,0.15,2.25,33,200,3.07,0.07,,
Serra,28,1,28,,45,9,29,Abete,TRUE,0.16,2.30,33,200,2.93,0.07,,
Serra,28,1,29,,33,6,28,Abete,TRUE,0.09,1.20,33,200,4.00,0.05,,
Serra,28,1,30,,22,4,30,Abete,TRUE,0.04,0.57,33,200,6.00,0.03,,
Serra,28,1,31,,62,12,30,Abete,TRUE,0.30,4.53,33,200,2.13,0.10,,
Serra,28,1,32,,55,11,28,Abete,TRUE,0.24,3.32,33,200,2.40,0.08,,
Serra,28,1,33,,55,11,29,Abete,TRUE,0.24,3.44,33,200,2.40,0.08,,
Serra,28,1,34,,53,10,29,Abete,TRUE,0.22,3.20,33,200,2.49,0.08,,
Serra,28,1,35,,49,10,30,Abete,TRUE,0.19,2.83,33,200,2.69,0.08,,
Serra,28,1,36,,44,9,30,Abete,TRUE,0.15,2.28,33,200,3.00,0.07,,
Serra,28,1,37,,33,6,31,Abete,TRUE,0.09,1.33,33,200,4.00,0.05,,
Serra,28,1,38,,84,17,29,Abete,TRUE,0.55,8.03,33,200,1.57,0.13,,
Serra,28,1,39,,46,9,28,Abete,TRUE,0.17,2.33,33,200,2.87,0.07,,
Serra,28,1,40,,36,7,28,Castagno,TRUE,0.10,1.42,35,200,3.89,0.06,,
Serra,28,1,41,,53,10,30,Abete,TRUE,0.22,3.31,33,200,2.49,0.08,,
Serra,28,1,42,,22,4,31,Castagno,TRUE,0.04,0.59,35,200,6.36,0.04,,
Serra,28,1,43,,24,5,29,Castagno,TRUE,0.05,0.66,35,200,5.83,0.04,,
Serra,28,1,44,,88,17,28,Abete,TRUE,0.61,8.51,33,200,1.50,0.13,,
Serra,28,1,45,,63,12,30,Abete,TRUE,0.31,4.67,33,200,2.10,0.10,,
Serra,28,13,1,,79,16,38,Abete,TRUE,0.49,9.31,33,200,1.67,0.16,,
Serra,28,13,2,,59,12,38,Abete,TRUE,0.27,5.19,33,200,2.24,0.12,,
Serra,28,13,3,,65,13,38,Abete,TRUE,0.33,6.30,33,200,2.03,0.13,,
Serra,28,13,4,,69,14,38,Abete,TRUE,0.37,7.10,33,200,1.91,0.14,,
Serra,28,13,5,,59,12,38,Abete,TRUE,0.27,5.19,33,200,2.24,0.12,,
Serra,28,13,6,,63,12,38,Abete,TRUE,0.31,5.92,33,200,2.10,0.12,,
Serra,28,13,7,,92,18,38,Abete,TRUE,0.66,12.62,33,200,1.43,0.18,,
Serra,28,13,8,,41,8,38,Abete,TRUE,0.13,2.51,33,200,3.22,0.08,,
Serra,28,13,9,,46,9,38,Abete,TRUE,0.17,3.16,33,200,2.87,0.09,,
Serra,28,13,10,,52,10,38,Abete,TRUE,0.21,4.03,33,200,2.54,0.10,,
Serra,28,13,11,,64,13,38,Abete,TRUE,0.32,6.11,33,200,2.06,0.13,,
Serra,28,13,12,,78,15,38,Abete,TRUE,0.48,9.07,33,200,1.69,0.15,,
Serra,28,13,13,,45,9,38,Castagno,TRUE,0.16,3.02,35,200,3.11,0.09,,
Serra,28,13,14,,69,14,38,Abete,TRUE,0.37,7.10,33,200,1.91,0.14,,
Serra,28,13,15,,73,14,38,Abete,TRUE,0.42,7.95,33,200,1.81,0.14,,
Serra,28,13,16,,85,17,38,Abete,TRUE,0.57,10.78,33,200,1.55,0.17,,
Serra,28,13,17,,69,14,38,Castagno,TRUE,0.37,7.10,35,200,2.03,0.14,,
Serra,28,13,18,,76,15,38,Abete,TRUE,0.45,8.61,33,200,1.74,0.15,,
Serra,28,13,19,,66,13,38,Abete,TRUE,0.34,6.50,33,200,2.00,0.13,,
Serra,28,13,20,,56,11,38,Castagno,TRUE,0.25,4.68,35,200,2.50,0.12,,
Serra,28,13,21,,39,8,38,Abete,TRUE,0.12,2.27,33,200,3.38,0.08,,
Serra,28,13,22,,38,7,38,Abete,TRUE,0.11,2.15,33,200,3.47,0.07,,
Serra,28,13,23,,30,6,38,Abete,TRUE,0.07,1.34,33,200,4.40,0.06,,
Serra,28,13,24,,51,10,38,Abete,TRUE,0.20,3.88,33,200,2.59,0.10,,
Serra,28,13,25,,63,12,38,Abete,TRUE,0.31,5.92,33,200,2.10,0.12,,
Serra,28,13,26,,36,7,38,Castagno,TRUE,0.10,1.93,35,200,3.89,0.08,,
Serra,28,13,27,,49,10,38,Castagno,TRUE,0.19,3.58,35,200,2.86,0.10,,
Serra,28,13,28,,59,12,38,Abete,TRUE,0.27,5.19,33,200,2.24,0.12,,
Serra,28,13,29,,40,8,38,Abete,TRUE,0.13,2.39,33,200,3.30,0.08,,
Serra,28,13,30,,53,10,38,Abete,TRUE,0.22,4.19,33,200,2.49,0.10,,
Serra,28,13,31,,65,13,38,Abete,TRUE,0.33,6.30,33,200,2.03,0.13,,
Serra,29,2 bis,1,,34,7,31,Abete,TRUE,0.09,1.41,35,200,4.12,0.06,,
Serra,29,2 bis,2,,32,6,31,Douglas,TRUE,0.08,1.25,35,200,4.38,0.05,,
Serra,29,2 bis,3,,59,12,31,Abete,TRUE,0.27,4.24,35,200,2.37,0.10,,
Serra,29,2 bis,4,,70,14,31,Abete,TRUE,0.38,5.96,35,200,2.00,0.12,,
Serra,29,2 bis,5,,61,12,31,Abete,TRUE,0.29,4.53,35,200,2.30,0.10,,
Serra,29,2 bis,6,,48,9,31,Abete,TRUE,0.18,2.80,35,200,2.92,0.08,,
Serra,29,2 bis,7,,50,10,31,Abete,TRUE,0.20,3.04,35,200,2.80,0.09,,
Serra,29,2 bis,8,,45,9,31,Abete,TRUE,0.16,2.46,35,200,3.11,0.08,,
Serra,29,2 bis,9,,21,4,31,Abete,TRUE,0.03,0.54,35,200,6.67,0.04,,
Serra,29,2 bis,10,,51,10,31,Abete,TRUE,0.20,3.16,35,200,2.75,0.09,,
Serra,29,2 bis,11,,36,7,31,Pino Nero,TRUE,0.10,1.58,35,200,3.89,0.06,,
Serra,29,2 bis,12,,45,9,31,Abete,TRUE,0.16,2.46,35,200,3.11,0.08,,
Serra,29,2 bis,13,,73,14,31,Abete,TRUE,0.42,6.48,35,200,1.92,0.12,,
Serra,29,2 bis,14,,36,7,31,Abete,TRUE,0.10,1.58,35,200,3.89,0.06,,
Serra,29,2 bis,15,,29,6,31,Douglas,TRUE,0.07,1.02,35,200,4.83,0.05,,
Serra,29,2 bis,16,,72,14,31,Abete,TRUE,0.41,6.31,35,200,1.94,0.12,,
Serra,29,2 bis,17,,36,7,31,Abete,TRUE,0.10,1.58,35,200,3.89,0.06,,
Serra,29,2 bis,18,,38,7,31,Abete,TRUE,0.11,1.76,35,200,3.68,0.06,,
Serra,29,2 bis,19,,41,8,31,Abete,TRUE,0.13,2.05,35,200,3.41,0.07,,
Serra,29,2 bis,20,,40,8,31,Abete,TRUE,0.13,1.95,35,200,3.50,0.07,,
Serra,29,2 bis,21,,35,7,31,Abete,TRUE,0.10,1.49,35,200,4.00,0.06,,
Serra,29,2 bis,22,,42,8,31,Abete,TRUE,0.14,2.15,35,200,3.33,0.07,,
Serra,29,2 bis,23,,53,10,31,Abete,TRUE,0.22,3.42,35,200,2.64,0.09,,
Serra,29,2 bis,25,,54,11,31,Abete,TRUE,0.23,3.55,35,200,2.59,0.09,,
Serra,29,2 bis,26,,23,4,31,Abete,TRUE,0.04,0.64,35,200,6.09,0.04,,
Serra,29,2 bis,27,,52,10,31,Abete,TRUE,0.21,3.29,35,200,2.69,0.09,,
Serra,29,2 bis,28,,53,10,31,Abete,TRUE,0.22,3.42,35,200,2.64,0.09,,
Serra,29,2 bis,29,,56,11,31,Abete,TRUE,0.25,3.82,35,200,2.50,0.10,,
Serra,29,2 bis,30,,34,7,31,Abete,TRUE,0.09,1.41,35,200,4.12,0.06,,
Serra,29,2 bis,31,,36,7,31,Abete,TRUE,0.10,1.58,35,200,3.89,0.06,,
Serra,29,2 bis,32,,35,7,31,Abete,TRUE,0.10,1.49,35,200,4.00,0.06,,
Serra,29,2 bis,33,,20,4,31,Pino Nero,TRUE,0.03,0.49,35,200,7.00,0.03,,
Serra,29,2 bis,34,,52,10,31,Abete,TRUE,0.21,3.29,35,200,2.69,0.09,,
Serra,29,2 bis,35,,64,13,31,Abete,TRUE,0.32,4.98,35,200,2.19,0.11,,
Serra,29,2 bis,36,,31,6,31,Abete,TRUE,0.08,1.17,35,200,4.52,0.05,,
Serra,29,2 bis,37,,57,11,31,Abete,TRUE,0.26,3.95,35,200,2.46,0.10,,
Serra,29,2 bis,38,,61,12,31,Abete,TRUE,0.29,4.53,35,200,2.30,0.10,,
Serra,29,2 bis,39,,66,13,31,Abete,TRUE,0.34,5.30,35,200,2.12,0.11,,
Serra,29,2 bis,40,,30,6,31,Abete,TRUE,0.07,1.10,35,200,4.67,0.05,,
Serra,29,2 bis,41,,56,11,31,Abete,TRUE,0.25,3.82,35,200,2.50,0.10,,
Serra,29,2 bis,42,,37,7,31,Abete,TRUE,0.11,1.67,35,200,3.78,0.06,,
Serra,29,2 bis,43,,25,5,31,Douglas,TRUE,0.05,0.76,35,200,5.60,0.04,,
Serra,29,2 bis,44,,30,6,31,Abete,TRUE,0.07,1.10,35,200,4.67,0.05,,
Serra,29,2 bis,45,,32,6,31,Abete,TRUE,0.08,1.25,35,200,4.38,0.05,,
Serra,29,2 bis,46,,58,11,31,Abete,TRUE,0.26,4.09,35,200,2.41,0.10,,
Serra,29,2 bis,47,,46,9,31,Abete,TRUE,0.17,2.57,35,200,3.04,0.08,,
Serra,29,2 bis,48,,60,12,31,Abete,TRUE,0.28,4.38,35,200,2.33,0.10,,
Serra,29,2 bis,49,,38,7,31,Abete,TRUE,0.11,1.76,35,200,3.68,0.06,,
Serra,29,2 bis,50,,34,7,31,Pino Nero,TRUE,0.09,1.41,35,200,4.12,0.06,,
Serra,2a,54,1,,34,7,31,Abete,TRUE,0.09,1.41,40,200,4.71,0.07,,
Serra,2a,54,2,,32,6,31,Castagno,TRUE,0.08,1.25,40,200,5.00,0.06,,
Serra,2a,54,3,,59,12,31,Abete,TRUE,0.27,4.24,40,200,2.71,0.11,,
Serra,2a,54,4,,70,14,31,Abete,TRUE,0.38,5.96,40,200,2.29,0.14,,
Serra,2a,54,5,,61,12,31,Abete,TRUE,0.29,4.53,40,200,2.62,0.12,,
Serra,2a,54,6,,48,9,31,Abete,TRUE,0.18,2.80,40,200,3.33,0.09,,
Serra,2a,54,7,,50,10,31,Abete,TRUE,0.20,3.04,40,200,3.20,0.10,,
Serra,2a,54,8,,45,9,31,Abete,TRUE,0.16,2.46,40,200,3.56,0.09,,
Serra,2a,54,9,,21,4,31,Abete,TRUE,0.03,0.54,40,200,7.62,0.04,,
Serra,2a,54,10,,51,10,31,Abete,TRUE,0.20,3.16,40,200,3.14,0.10,,
Serra,2a,54,11,,36,7,31,Castagno,TRUE,0.10,1.58,40,200,4.44,0.07,,
Serra,2a,54,12,,45,9,31,Abete,TRUE,0.16,2.46,40,200,3.56,0.09,,
Serra,2a,54,13,,73,14,31,Abete,TRUE,0.42,6.48,40,200,2.19,0.14,,
Serra,2a,54,14,,36,7,31,Abete,TRUE,0.10,1.58,40,200,4.44,0.07,,
Serra,2a,54,15,,29,6,31,Castagno,TRUE,0.07,1.02,40,200,5.52,0.06,,
Serra,2a,54,16,,72,14,31,Abete,TRUE,0.41,6.31,40,200,2.22,0.14,,
Serra,2a,54,17,,36,7,31,Abete,TRUE,0.10,1.58,40,200,4.44,0.07,,
Serra,2a,54,18,,38,7,31,Abete,TRUE,0.11,1.76,40,200,4.21,0.07,,
Serra,2a,54,19,,41,8,31,Abete,TRUE,0.13,2.05,40,200,3.90,0.08,,
Serra,2a,54,20,,40,8,31,Abete,TRUE,0.13,1.95,40,200,4.00,0.08,,
Serra,2a,54,21,,35,7,31,Abete,TRUE,0.10,1.49,40,200,4.57,0.07,,
Serra,2a,54,22,,42,8,31,Abete,TRUE,0.14,2.15,40,200,3.81,0.08,,
Serra,2a,54,23,,53,10,31,Abete,TRUE,0.22,3.42,40,200,3.02,0.10,,
Serra,2a,54,24,,26,5,31,Abete,TRUE,0.05,0.82,40,200,6.15,0.05,,
Serra,2a,54,25,,54,11,31,Abete,TRUE,0.23,3.55,40,200,2.96,0.11,,
Serra,2a,54,26,,23,4,31,Castagno,TRUE,0.04,0.64,40,200,6.96,0.04,,
Serra,2a,54,27,,52,10,31,Abete,TRUE,0.21,3.29,40,200,3.08,0.10,,
Serra,2a,54,28,,53,10,31,Abete,TRUE,0.22,3.42,40,200,3.02,0.10,,
Serra,2a,54,29,,56,11,31,Abete,TRUE,0.25,3.82,40,200,2.86,0.11,,
Serra,2a,54,30,,34,7,31,Abete,TRUE,0.09,1.41,40,200,4.71,0.07,,
Serra,2a,54,31,,36,7,31,Abete,TRUE,0.10,1.58,40,200,4.44,0.07,,
Serra,2a,54,32,,35,7,31,Abete,TRUE,0.10,1.49,40,200,4.57,0.07,,
Serra,2a,54,33,,20,4,31,Castagno,TRUE,0.03,0.49,40,200,8.00,0.04,,
Serra,2a,54,34,,52,10,31,Abete,TRUE,0.21,3.29,40,200,3.08,0.10,,
Serra,2a,54,35,,64,13,31,Abete,TRUE,0.32,4.98,40,200,2.50,0.12,,
Serra,2a,54,36,,31,6,31,Abete,TRUE,0.08,1.17,40,200,5.16,0.06,,
Serra,2a,54,37,,57,11,31,Abete,TRUE,0.26,3.95,40,200,2.81,0.11,,
Serra,2a,54,38,,61,12,31,Abete,TRUE,0.29,4.53,40,200,2.62,0.12,,
Serra,2a,54,39,,66,13,31,Abete,TRUE,0.34,5.30,40,200,2.42,0.13,,
Serra,2a,54,40,,30,6,31,Abete,TRUE,0.07,1.10,40,200,5.33,0.06,,
Serra,2a,54,41,,56,11,31,Abete,TRUE,0.25,3.82,40,200,2.86,0.11,,
Serra,2a,54,42,,37,7,31,Abete,TRUE,0.11,1.67,40,200,4.32,0.07,,
Serra,2a,54,43,,48,9,31,Abete,TRUE,0.18,2.80,40,200,3.33,0.09,,
Serra,2a,54,44,,25,5,31,Castagno,TRUE,0.05,0.76,40,200,6.40,0.05,,
Serra,2a,54,45,,30,6,31,Abete,TRUE,0.07,1.10,40,200,5.33,0.06,,
Serra,2a,54,46,,32,6,31,Abete,TRUE,0.08,1.25,40,200,5.00,0.06,,
Serra,2a,54,47,,58,11,31,Abete,TRUE,0.26,4.09,40,200,2.76,0.11,,
Serra,2a,54,48,,46,9,31,Abete,TRUE,0.17,2.57,40,200,3.48,0.09,,
Serra,2a,54,49,,60,12,31,Abete,TRUE,0.28,4.38,40,200,2.67,0.12,,
Serra,2a,54,50,,38,7,31,Abete,TRUE,0.11,1.76,40,200,4.21,0.07,,
Serra,2a,54,51,,34,7,31,Abete,TRUE,0.09,1.41,40,200,4.71,0.07,,
Serra,2a,54,52,,61,12,31,Abete,TRUE,0.29,4.53,40,200,2.62,0.12,,
Serra,2b,54 bis,1,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,1,2,7,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,1,3,7,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,1,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,1,5,4,1,6,Castagno,FALSE,0.00,0.00,,,2.00,0.00,,
Serra,2b,54 bis,2,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,2,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,2,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,2,4,9,2,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,3,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,3,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,3,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,3,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,4,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,4,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,4,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,4,4,9,2,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,4,5,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,5,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,5,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,5,3,7,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,6,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,6,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,6,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,6,4,7,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,6,5,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,7,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,7,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,7,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,7,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,7,5,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,8,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,8,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,8,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,8,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,9,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,9,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,9,3,5,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,9,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,10,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,10,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,10,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,10,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,11,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,11,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,11,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,11,4,5,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,12,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,12,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,12,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,12,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,12,5,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,13,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,13,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,13,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,13,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,14,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,14,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,14,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,14,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,15,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,15,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,15,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,15,4,5,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,15,5,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,16,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,16,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,16,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,16,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,17,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,17,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,17,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,17,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,18,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,18,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,18,3,5,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,18,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,19,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,19,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Serra,2b,54 bis,19,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Serra,2b,54 bis,19,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
